Name,Team,Level,Age,PA,BABIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,Pull%,Cent%,Oppo%,SwStr%,Balls,Strikes,Pitches,PlayerId
"Felipe Gutierrez","MEX","AAA","19-25",284,0.25490196,1.46478873,0.13366337,0.51485149,0.35148515,0.26760563,0.01408451,0.38862559,0.27962085,0.33175355,0.09002169,292,630,922,"sa509122"
"Hector Hernandez","MEX","AAA","23-36",4071,0.30231125,1.30166503,0.18232429,0.46242171,0.355254,0.2761998,0.03428012,0.47237017,0.24467377,0.28295606,0.07376058,3930,7648,11578,"sa509125"
"David Urias","MEX","AAA","22-31",1776,0.31593996,1.87128713,0.15636364,0.54981818,0.29381818,0.2970297,0.02970297,0.51897861,0.22360248,0.25741891,0.10266361,1732,3937,5669,"sa509126"
"Santiago Gonzalez","MEX","AAA","22-35",5168,0.32134235,1.25586207,0.16235595,0.46632522,0.37131882,0.23724138,0.0662069,0.50425213,0.22536268,0.27038519,0.09251609,4898,9867,14765,"sa509127"
"Enrique Osorio","MEX","AAA","21-34",3663,0.30659861,1.52233677,0.16874292,0.50169875,0.32955832,0.23482245,0.05498282,0.49637944,0.23678494,0.26683563,0.07427775,4795,8116,12911,"sa509128"
"Jose Castaneda","MEX","AAA","21-31",2541,0.31775148,1.20684039,0.18910832,0.44344704,0.36744464,0.25081433,0.0732899,0.46803653,0.24429224,0.28767123,0.10236806,3435,5982,9417,"sa509252"
"Ivan Araujo","MEX","AAA","22-34",3684,0.36569455,1.67391304,0.17482242,0.51657459,0.308603,0.12915601,0.07928389,0.46460843,0.23795181,0.29743976,0.10915679,4849,8577,13247,"sa509253"
"Ramon R Ramirez","MEX","AAA","17-28",3321,0.34000852,1.35844471,0.17051282,0.47777778,0.3517094,0.19927096,0.06561361,0.49593165,0.25142392,0.25264443,0.11301102,3865,7656,11521,"sa509254"
"Wilfredo Castanos","MEX","AAA","21-22",25,0.22222222,2.75,0.11764706,0.64705882,0.23529412,0.25,0,0.36842105,0.26315789,0.36842105,0.11363636,29,59,88,"sa509256"
"Daniel Nunez","MEX","AAA","25-37",2633,0.32070291,2.23427332,0.1785124,0.56749311,0.25399449,0.19305857,0.03470716,0.40232927,0.24510323,0.3525675,0.08121052,3940,5874,9814,"sa509257"
"Carlos Eduardo Gonzalez","MEX","AAA","21-33",1477,0.31609756,1.31179775,0.16784631,0.47219414,0.35995956,0.28651685,0.0252809,0.5635148,0.21585482,0.22063037,0.11443698,1668,3243,4911,"sa509268"
"Carlos Alvarez","MEX","AAA","19-31",1678,0.32408236,1.28717949,0.20071685,0.44982079,0.34946237,0.29487179,0.05641026,0.48761742,0.2382579,0.27412468,0.0731083,2591,3660,6251,"sa509271"
"Jorge Luis Valle","MEX","AAA","31-38",1910,0.33549643,1.84984985,0.20519263,0.5159129,0.27889447,0.22522523,0.03303303,0.42258065,0.2233871,0.35403226,0.07522033,1559,3320,4879,"sa509272"
"Manny Rodriguez","MEX","AAA","23-36",5157,0.32264631,1.08768267,0.21301154,0.41002099,0.37696747,0.27418232,0.10299235,0.54229491,0.21569129,0.2420138,0.08280892,6172,10831,17003,"sa509273"
"Jose Bernardo Lopez","MEX","AAA","19-27",1378,0.33397129,2.6212766,0.16568627,0.60392157,0.23039216,0.15744681,0.0212766,0.38313474,0.23281393,0.38405133,0.07340449,1558,3033,4591,"sa509274"
"Daniel Rodriguez","MEX","AAA","24-29",18,0,2.33333333,0.09090909,0.63636364,0.27272727,0.33333333,0,0,0.35714286,0.64285714,0.10447761,18,49,67,"sa509281"
"Ramon Soto","MEX","AAA","19-27",1129,0.32226322,1.56538462,0.16311167,0.51066499,0.32622334,0.26538462,0.01153846,0.53499407,0.23724792,0.22775801,0.08899522,1516,2664,4180,"sa509356"
"Gregorio Vazquez","MEX","AAA","27-31",1844,0.28483185,1.77363897,0.16262976,0.53546713,0.30190311,0.30372493,0.01432665,0.48930921,0.203125,0.30756579,0.05650278,1848,3196,5044,"sa509364"
"Luis Juarez","MEX","AAA","19-29",2119,0.31553398,1.14463453,0.19732247,0.42840512,0.37427241,0.24261275,0.09642302,0.49489796,0.23469388,0.27040816,0.06460154,2928,4626,7554,"sa509384"
"Edwin Wilson","BAL","AAA,R","20-24",702,0.27571116,2,0.16521739,0.55652174,0.27826087,0.35416667,0.03125,0.48876404,0.22752809,0.28370787,0.11216057,577,1117,1694,"sa509385"
"Jesus Romo","MEX","AAA","22-28",1828,0.32492582,1.91621622,0.17884323,0.53957382,0.28158295,0.22972973,0.03783784,0.36945455,0.22618182,0.40436364,0.05236092,2592,3825,6417,"sa509386"
"Jose Arevalo","MEX","AAA","19-25",958,0.27325581,2.27950311,0.1372549,0.5996732,0.2630719,0.31055901,0,0.37138508,0.28006088,0.34855403,0.1214128,787,1931,2718,"sa509387"
"Favio Sanchez","MEX","AAA","21-25",132,0.35227273,2.5,0.18604651,0.58139535,0.23255814,0.25,0,0.39325843,0.28089888,0.3258427,0.19274376,122,319,441,"sa509388"
"Ricardo Vazquez","MEX","AAA","21-34",1481,0.33079123,0.98557692,0.20576923,0.39423077,0.4,0.27163462,0.09855769,0.50461255,0.24538745,0.25,0.10789525,1731,3348,5079,"sa509432"
"Ramon Rios","MEX","AAA","20-31",4204,0.32551568,1.72011662,0.21332209,0.49747049,0.28920742,0.27210884,0.04275996,0.51320755,0.22587601,0.26091644,0.05737338,4488,8898,13386,"sa509434"
"Kevin Flores","MEX","AAA","21-34",3584,0.312983,2.07631161,0.19809366,0.54123498,0.26067136,0.18918919,0.06041335,0.42761341,0.24378698,0.32859961,0.08056086,4293,7760,12053,"sa509435"
"Miguel Torres","SDP","AAA,R","18-29",561,0.29516539,2.23376623,0.17821782,0.56765677,0.25412541,0.2987013,0.05194805,0.39184953,0.26018809,0.34796238,0.07702523,519,987,1506,"sa509440"
"Carlos M. Rodriguez","MEX","AAA","24-37",4134,0.34857383,1.29151732,0.19916493,0.45135699,0.34947808,0.20669056,0.18637993,0.43919192,0.25252525,0.30828283,0.1548792,5597,9221,14818,"sa509441"
"Eliseo Aldazaba","MEX","AAA","18-27",2452,0.31036745,0.78116343,0.19975109,0.35096453,0.44928438,0.29501385,0.12603878,0.50906892,0.2732769,0.21765417,0.11474386,3582,6022,9604,"sa509444"
"Daniel Hinojosa","MEX","AAA","21-34",2472,0.335625,1.53125,0.18592965,0.49246231,0.32160804,0.20703125,0.046875,0.46217987,0.24002382,0.29779631,0.1319005,3322,5844,9166,"sa509451"
"Carlos Orrantia","MEX","AAA","24-35",3139,0.32653946,1.20336788,0.19536424,0.43945128,0.36518448,0.24740933,0.05958549,0.43045455,0.24954545,0.32,0.06482937,4060,6867,10813,"sa509454"
"Oscar Lemus","MEX","AAA","20-32",676,0.30128205,1.1043956,0.17634409,0.43225806,0.39139785,0.17032967,0.04945055,0.42443064,0.27122153,0.30434783,0.12226721,854,1616,2470,"sa509465"
"Isidro Pina","MEX","AAA","19-30",911,0.2820122,2.57575758,0.17827298,0.59192201,0.22980501,0.21818182,0.00606061,0.45949535,0.20185923,0.33864542,0.10128971,1026,2153,3179,"sa509466"
"Randher Valdez","CHC","R","17-19",289,0.21472393,1.12307692,0.1038961,0.47402597,0.42207792,0.23076923,0.06153846,0.45348837,0.24418605,0.30232558,0.43014706,89,455,544,"sa509484"
"Daniel Lopez","NYY","A,A-,R","17-22",1046,0.34654919,1.0323741,0.13210445,0.44086022,0.42703533,0.21223022,0.01798561,0.46242775,0.26734104,0.27023121,0.2690411,489,1336,1825,"sa509491"
"Ramon Morla","SEA","A,A-,A+,AA,R","17-24",2060,0.33180778,1.15655577,0.16955539,0.44536549,0.38507913,0.19373777,0.11545988,0.45981173,0.24330196,0.29688631,0.2716438,1157,3290,4447,"sa509509"
"Rafi Reyes","CHW","R","16-17",316,0.27071823,1.19402985,0.13017751,0.47337278,0.3964497,0.26865672,0.05970149,0.41666667,0.32222222,0.26111111,0.47130435,79,496,575,"sa509564"
"Tony Pechek","MIL","A,R","22-24",270,0.24418605,1.78431373,0.15976331,0.53846154,0.30177515,0.09803922,0.03921569,0.53409091,0.19886364,0.26704545,0.31288344,93,396,489,"sa509591"
"Alejandro Gonzalez","MEX","AAA","21-33",4048,0.35270858,1.45752427,0.21083398,0.46804365,0.32112237,0.19902913,0.08980583,0.43439252,0.24336449,0.32224299,0.0982906,6137,9775,15912,"sa509640"
"Erick Rodriguez","MEX","AAA","26-39",4497,0.31737346,1.58058252,0.1986735,0.49080494,0.31052156,0.21747573,0.05048544,0.41819239,0.25312409,0.32868352,0.05302865,5152,8758,13785,"sa509641"
"Manuel Lopez","MEX","AAA","19-29",1811,0.33041401,2.32131148,0.17642276,0.57560976,0.24796748,0.20655738,0.03278689,0.35093168,0.23602484,0.41304348,0.08244681,2396,4372,6768,"sa509652"
"Abraham Valencia","MEX","AAA","26-34",2705,0.30625,1.45128205,0.17301038,0.48961938,0.33737024,0.25982906,0.12136752,0.46430579,0.20573356,0.32996065,0.11965174,2860,5180,8040,"sa509654"
"Roberto Valencia","MEX","AAA","20-28",2127,0.31627372,2.27293578,0.16695855,0.57851722,0.25452423,0.34633028,0.02522936,0.35977654,0.20726257,0.43296089,0.05573677,2289,4762,7051,"sa509655"
"Amaury Cazana","STL","A+,AA,AAA","27-40",3270,0.37666514,1.57503949,0.20873786,0.48398058,0.30728155,0.17219589,0.18957346,0.39153187,0.25118934,0.35727878,0.10435435,4086,6570,10656,"sa509692"
"Dabiel Flores","MEX","AAA","22-26",397,0.26948052,2.14814815,0.15562914,0.57615894,0.26821192,0.32098765,0.02469136,0.48598131,0.20872274,0.30529595,0.07619739,479,899,1378,"sa509699"
"Noe Becerra","MEX","AAA","19-26",657,0.2742616,2.64423077,0.18494624,0.59139785,0.22365591,0.19230769,0.02884615,0.31808732,0.26403326,0.41787942,0.06281198,940,1464,2404,"sa509705"
"Horacio Vasquez","MEX","AAA","22-30",1735,0.31047766,1.48768473,0.21216849,0.47113885,0.31669267,0.31527094,0.0270936,0.47556528,0.23924143,0.28519329,0.08612696,1877,3731,5608,"sa509736"
"Francisco Cordoba","MEX","AAA","23-35",3663,0.29747351,0.98210736,0.20684169,0.3929992,0.40015911,0.3111332,0.10636183,0.48844376,0.21764253,0.29391371,0.08124783,5594,8831,14425,"sa509741"
"Gerard Hall","KCR","A,A+,R","20-22",818,0.30925926,1.66071429,0.14857143,0.53142857,0.32,0.18452381,0.01785714,0.38086643,0.28880866,0.33032491,0.27100271,383,1093,1476,"sa509852"
"Erick Gonzalez","MIN","R","18-20",433,0.29824561,1.03389831,0.10447761,0.45522388,0.44029851,0.27966102,0.00847458,0.33676976,0.28865979,0.37457045,0.22639225,326,500,826,"sa509863"
"Francisco Williams","MEX","AAA","17-27",863,0.28980322,1.91411043,0.1962775,0.52791878,0.27580372,0.25766871,0.04907975,0.4502447,0.21696574,0.33278956,0.09391457,1208,2210,3418,"sa510244"
"Pedro Acosta","FLA","A+,R","18-21",364,0.30827068,0.96610169,0.09019608,0.44705882,0.4627451,0.28813559,0.02542373,0.44444444,0.3,0.25555556,0.19520548,137,447,584,"sa510259"
"Jacinto Cipriota","TBD","R","17-21",419,0.27368421,1.52631579,0.12727273,0.52727273,0.34545455,0.18947368,0.03157895,0.52758621,0.24137931,0.23103448,0.24055944,209,506,715,"sa510311"
"Raynard Doran","MIN","R","18-19",414,0.25925926,0.75555556,0.15957447,0.36170213,0.4787234,0.48888889,0.02222222,0.41346154,0.35576923,0.23076923,0.24305556,73,215,288,"sa510313"
"Kevin Rivers","SEA","A,A-,A+,AA,R","20-25",2001,0.33442355,0.88160291,0.17028112,0.38875502,0.44096386,0.18761384,0.10200364,0.45638629,0.25311526,0.29049844,0.18752565,1675,3199,4874,"sa510347"
"Aderlin Rodriguez","NYM","A,A+,AA,AAA,R","17-30",5052,0.30113142,1.02766252,0.17986014,0.41566434,0.40447552,0.25172891,0.14868603,0.49086945,0.23112565,0.27800491,0.17187824,4431,10056,14487,"sa511026"
"Mario De Jesus","OAK","R","19-22",154,0.25438596,0.77777778,0.11111111,0.38888889,0.5,0.35185185,0,0.40178571,0.36607143,0.23214286,0.2310757,57,194,251,"sa511572"
"Chris Curley","ATL","A,A+,AA,AAA,R","21-28",2197,0.30246114,1.72955975,0.15782665,0.53363519,0.30853816,0.15932914,0.12368973,0.41289523,0.25418475,0.33292002,0.15070351,1776,4123,5899,"sa511667"
"Mark Wyatt","FLA","A-","22-22",36,0.26086957,1,0.13043478,0.43478261,0.43478261,0.3,0,0.66666667,0.08333333,0.25,0.39344262,12,49,61,"sa512522"
"Yamel Liria","CHC","R","18-20",212,0.23966942,0.96226415,0.10344828,0.43965517,0.45689655,0.22641509,0.01886792,0.5203252,0.24390244,0.23577236,0.36939314,95,284,379,"sa512552"
"Jose Norberto","WSN","R","18-19",34,0.4,0.6,0.11111111,0.33333333,0.55555556,0.2,0,0.3,0.4,0.3,0.50588235,27,58,85,"sa512894"
"Noah Perio","FLA","A,A-,A+,AA,AAA,R","17-27",2948,0.30149254,1.5080429,0.19526882,0.48387097,0.32086022,0.23994638,0.03887399,0.41638796,0.21948161,0.36413043,0.1226247,1888,4848,6736,"sa513056"
"Derek Dibbens","SFG","A-,R","21-22",41,0.4,1.75,0.15384615,0.53846154,0.30769231,0,0,0.42857143,0.28571429,0.28571429,0.23809524,14,49,63,"sa514938"
"Juan Crousset","COL","A-,A+,AA,R","17-23",1487,0.34008097,1.53592814,0.14357937,0.51870576,0.33771486,0.22155689,0.0748503,0.42857143,0.28571429,0.28571429,0.30842776,578,2246,2824,"sa516161"
"Jose Ruiz","TBR","AA,AAA,R","25-33",2138,0.32414698,1.69432314,0.21401274,0.49426752,0.29171975,0.22707424,0.15938865,0.49531543,0.20362274,0.30106184,0.09593062,2878,4617,7495,"sa523975"
"Carlos Alonso","PHI","A,A-,A+,AA,AAA","22-28",2010,0.3042273,1.33659491,0.16033755,0.48030942,0.35935302,0.20156556,0.04696673,0.49630625,0.2256548,0.27803895,0.1041085,1837,3177,5014,"sa525881"
"Paul Karmas","SDP","R","22-22",155,0.2991453,1.02040816,0.13913043,0.43478261,0.42608696,0.18367347,0.04081633,0.44537815,0.21008403,0.34453782,0.15891473,86,172,258,"sa526134"
"Ben Klafczynski","CHC","A,A-","22-22",253,0.30409357,1.71698113,0.15789474,0.53216374,0.30994152,0.16981132,0.03773585,0.46285714,0.20571429,0.33142857,0.31390135,92,354,446,"sa526135"
"BJ Larosa","LAD","A+,R","22-23",59,0.26829268,1.35714286,0.19512195,0.46341463,0.34146341,0.28571429,0,0.27906977,0.25581395,0.46511628,0.09803922,40,62,102,"sa526149"
"Pierre LePage","CHC","A,A-,R","21-22",558,0.32397408,1.21348315,0.12831858,0.47787611,0.39380531,0.16853933,0.01685393,0.37154989,0.21868365,0.40976645,0.14249364,160,626,786,"sa526176"
"Brian Dupra","WSN","A+,AA","24-26",14,0.5,2,0,1,0,0,0,0.5,0,0.5,0.16071429,17,39,56,"sa526184"
"Matt Gedman","BOS","A-,A+,AA,R","22-25",832,0.25499232,1.13108614,0.12996942,0.4617737,0.40825688,0.20224719,0.04868914,0.40990991,0.21621622,0.37387387,0.17293233,369,1094,1463,"sa526187"
"Dan Grovatt","PIT","A,A+,R","21-24",1057,0.30079156,0.79083095,0.17328042,0.36507937,0.46164021,0.2234957,0.05444126,0.39644219,0.24269377,0.36086404,0.18020542,631,1511,2142,"sa526191"
"David Herbek","CHW","A,A+,AA,R","22-24",889,0.30546075,0.97478992,0.19382504,0.39794168,0.40823328,0.24369748,0.05042017,0.46600332,0.1973466,0.33665008,0.20711297,585,1327,1912,"sa526193"
"Leon Landry","LAD","A,A+,AA,AAA,R","20-27",3098,0.30083682,1.04737384,0.16610738,0.42659396,0.40729866,0.28424305,0.04428424,0.43699187,0.26544715,0.29756098,0.11823671,2561,5719,8280,"sa526198"
"Levi Michael","MIN","A+,AA,AAA,R","21-28",3068,0.319202,1.35155096,0.19758065,0.46118952,0.34122984,0.16838996,0.0605613,0.44138929,0.23589001,0.32272069,0.12196937,3283,6121,9404,"sa526207"
"Trent Mummey","BAL","A,A-,A+,R","21-25",832,0.26446281,0.98876404,0.11940299,0.43781095,0.44278607,0.28838951,0.0411985,0.48780488,0.20325203,0.30894309,0.15910466,540,1113,1653,"sa526209"
"Marcus Nidiffer","HOU","A,A-,R","23-24",536,0.3089172,0.67682927,0.14596273,0.3447205,0.50931677,0.23780488,0.12195122,0.5280236,0.25663717,0.21533923,0.3100616,247,727,974,"sa526211"
"Jeff Vigurs","CHC","A-","22-22",115,0.19753086,1.96,0.06329114,0.62025316,0.3164557,0.2,0.04,0.37804878,0.18292683,0.43902439,0.25888325,45,152,197,"sa526229"
"Keenan Wiley","ATL","A,A+,AA,R","23-25",938,0.32743363,1.81632653,0.17365269,0.53293413,0.29341317,0.21428571,0.01020408,0.3701016,0.23802612,0.39187228,0.13899614,721,1610,2331,"sa526232"
"Jamal Austin","SEA","A,A+,AA,R","20-23",1618,0.32699921,2.20261438,0.2019544,0.54885993,0.24918567,0.15686275,0.01633987,0.35620663,0.230532,0.41326137,0.13600783,807,2259,3066,"sa526245"
"Dan Burkhart","SFG","A,A-,A+,R","21-23",428,0.37102473,1.69767442,0.17730496,0.5177305,0.30496454,0.10465116,0.08139535,0.41580756,0.26804124,0.3161512,0.27669346,208,663,871,"sa526254"
"Ryan Cuneo","CHC","A,A-,R","21-23",686,0.32908705,0.58527132,0.14435146,0.31589958,0.53974895,0.13953488,0.0620155,0.51639344,0.26229508,0.22131148,0.27332783,298,913,1211,"sa526258"
"Dustin Harrington","CHC","A-,A+,AA,R","21-23",612,0.31096197,1.86567164,0.11520737,0.57603687,0.30875576,0.15671642,0.01492537,0.47368421,0.25,0.27631579,0.28585462,127,891,1018,"sa526270"
"Cody Hawn","MIL","A,A+,R","21-24",1591,0.30878187,1.05909091,0.16497696,0.42949309,0.40552995,0.13636364,0.09090909,0.45784225,0.23118767,0.31097008,0.2732278,744,2162,2906,"sa526271"
"Cole Johnson","ARI","AA,AAA","27-27",13,0.33333333,7,0.22222222,0.77777778,0,0,0,0.22222222,0.22222222,0.55555556,0.10416667,18,30,48,"sa526274"
"Edward Rohan","NYM","A-,A+,R","22-24",154,0.28865979,0.62745098,0.1443299,0.32989691,0.5257732,0.2745098,0.03921569,0.52,0.21,0.27,0.16791045,73,195,268,"sa526283"
"John Ruettiger","BAL","A,A+,AA,AAA,R","21-25",1639,0.31105611,2.46689895,0.15962838,0.59797297,0.24239865,0.18815331,0.01393728,0.29821718,0.22204214,0.47974068,0.08664413,1617,3115,4732,"sa526284"
"Ross Heffley","ATL","A,A+","22-23",627,0.28666667,1.24242424,0.17225951,0.45861298,0.36912752,0.16363636,0.03636364,0.44539615,0.23768737,0.31691649,0.17741935,332,908,1240,"sa526314"
"Josh Richmond","TEX","A,A-,A+,AA,AAA","21-27",1774,0.29973707,0.84169884,0.17115552,0.37880104,0.45004344,0.22393822,0.08108108,0.46075949,0.24472574,0.29451477,0.19826206,1325,3048,4373,"sa526317"
"Matt Koch","MIN","A,A+,AA,R","22-26",1072,0.32784431,0.79207921,0.19076006,0.35767511,0.45156483,0.14521452,0.06270627,0.40143885,0.23884892,0.35971223,0.22264438,814,1818,2632,"sa526326"
"Michael Lang","ARI","A,A-","23-24",537,0.32492997,1.1369863,0.11864407,0.46892655,0.41242938,0.32191781,0.07534247,0.49056604,0.25876011,0.25067385,0.29250264,174,773,947,"sa526329"
"Devin Lohman","CIN","A,A+,AA,AAA,R","21-26",2488,0.29208211,1.04398827,0.17220903,0.42280285,0.40498812,0.20967742,0.05718475,0.45286195,0.22727273,0.31986532,0.15564648,1921,4189,6110,"sa526331"
"Chris Wallace","HOU","A,A-,AA,AAA,R","22-26",1198,0.33288591,1.2455516,0.17731421,0.45632334,0.36636245,0.17793594,0.13879004,0.4278481,0.22151899,0.35063291,0.1784185,1161,2342,3503,"sa526346"
"Scott Woodward","LAD","R","22-22",123,0.25333333,1.95454545,0.15584416,0.55844156,0.28571429,0,0.18181818,0.40506329,0.26582278,0.32911392,0.23504274,71,163,234,"sa526355"
"Thomas Zebroski","KCR","R","21-21",145,0.29357798,2.06896552,0.15238095,0.57142857,0.27619048,0.03448276,0.03448276,0.40178571,0.21428571,0.38392857,0.28444444,35,190,225,"sa526360"
"Hampton Tignor","LAA","A,R","22-22",141,0.24731183,2.57142857,0.14772727,0.61363636,0.23863636,0.42857143,0,0.4,0.23157895,0.36842105,0.25847458,44,192,236,"sa526363"
"Riccio Torrez","TBR","A+,AA,R","21-24",1024,0.25718194,1.11764706,0.15818432,0.44429161,0.39752407,0.26297578,0.06228374,0.54039735,0.21324503,0.24635762,0.18241309,651,1794,2445,"sa526366"
"Chris Hannick","LAA","A+,R","22-22",54,0.21875,1.27272727,0.21875,0.4375,0.34375,0.18181818,0,0.40625,0.125,0.46875,0.16346154,44,60,104,"sa526389"
"Robert Kral","SDP","A+,AA,AAA,R","22-26",926,0.26958106,0.97083333,0.16283186,0.41238938,0.42477876,0.2375,0.10833333,0.49740035,0.24783362,0.25476603,0.10938007,1338,1743,3081,"sa526396"
"Jake Lemmerman","LAD","A+,AA,AAA,R","21-25",1937,0.32133891,1.23413567,0.15199336,0.46843854,0.37956811,0.18818381,0.09190372,0.46135458,0.24143426,0.29721116,0.1193634,2300,3732,6032,"sa526398"
"Cole Leonida","WSN","A,A-,A+,AA,R","21-26",928,0.28,0.94372294,0.14962121,0.41287879,0.4375,0.29004329,0.08658009,0.50632911,0.21880651,0.27486438,0.25979945,673,1521,2194,"sa526399"
"Ryan Pineda","OAK","A,A-,A+,R","21-23",793,0.30268199,1.11267606,0.12621359,0.46019417,0.41359223,0.20187793,0.03755869,0.48127341,0.23970037,0.27902622,0.2761708,398,1054,1452,"sa526405"
"Connor Rowe","WSN","A-","21-22",311,0.28823529,0.77777778,0.14792899,0.37278107,0.47928994,0.35802469,0.0617284,0.47191011,0.21348315,0.31460674,0.408867,116,493,609,"sa526410"
"Shea Vucinich","MIL","A+,AA,R","21-25",1798,0.31272727,1.06320542,0.16146789,0.43211009,0.40642202,0.26862302,0.05191874,0.5304878,0.22299652,0.24651568,0.198146,1422,2893,4315,"sa526416"
"Jordan Casas","CLE","A,A-,A+,AA","22-24",561,0.2952381,2.09821429,0.15365854,0.57317073,0.27317073,0.30357143,0,0.40941176,0.24941176,0.34117647,0.21298405,188,690,878,"sa526429"
"Blair Dunlap","BAL","A-","22-22",120,0.33333333,1.21212121,0.0875,0.5,0.4125,0.12121212,0,0.39285714,0.29761905,0.30952381,0.24752475,61,141,202,"sa526441"
"Micah Gibbs","CHC","A,A-,A+,AA,AAA,R","21-26",1158,0.28314917,1.16666667,0.14902507,0.45821727,0.39275766,0.14539007,0.03900709,0.38971583,0.25439783,0.35588633,0.18085482,941,1890,2831,"sa526442"
"Tyler Hanover","DET","A-,A+,AA,R","22-25",1286,0.27966976,1.19148936,0.126193,0.47507953,0.39872747,0.19414894,0.01595745,0.47029204,0.22054381,0.30916415,0.1932299,530,1597,2127,"sa526443"
"Jonathan Jones","TOR","A,A-,A+,AA,AAA,R","20-29",2577,0.32929515,1.31012658,0.18207283,0.46386555,0.35406162,0.21518987,0.05063291,0.45624333,0.23852721,0.30522946,0.09664097,2694,4570,7264,"sa526453"
"Blake Kelso","WSN","A,A-,A+,R","21-24",1306,0.30552861,1.43604651,0.17029703,0.48910891,0.34059406,0.125,0.00872093,0.38831291,0.2403393,0.37134779,0.13846154,557,1523,2080,"sa526458"
"Scott Lyman","MIA","AA","25-26",24,0.27777778,1.16666667,0.23529412,0.41176471,0.35294118,0.33333333,0,0.42105263,0.31578947,0.26315789,0.078125,20,44,64,"sa526467"
"Caleb Ramsey","WSN","A,A-,A+,AA,AAA","22-28",3044,0.31891656,1.7784522,0.19125442,0.51766784,0.29107774,0.16540212,0.03338392,0.37661221,0.23989682,0.38349097,0.10084129,2914,5882,8796,"sa526470"
"Jake Schlander","SEA","A,A+,R","21-22",473,0.32119205,1.975,0.18771331,0.53924915,0.27303754,0.175,0.025,0.39869281,0.2124183,0.38888889,0.24263039,257,625,882,"sa526485"
